,ntacode,ntaname,count
37476,002520057,002520,0
37477,002520058,002520,0
37478,002520059,002520,0
37479,002520080,002520,0
37480,002568006,002568,0
37481,002568008,002568,0
37482,002568009,002568,0
37483,002568010,002568,0
37484,002568011,002568,0
37485,002568012,002568,0
37486,002568013,002568,0
37487,004597042,004597,0
37488,009211040,009211,6
37489,004597043,004597,0
37490,004597046,004597,0
37491,004597048,004597,0
37492,004597055,004597,1
37493,004597057,004597,0
37494,004597059,004597,0
37495,004597060,004597,0
37496,004597064,004597,0
37497,004597066,004597,0
37498,004620007,004620,0
37499,005508006,005508,0
37500,002592023,002592,0
37501,002568014,002568,0
37502,002568016,002568,0
37503,002568017,002568,0
37504,002568018,002568,0
37505,002568020,002568,0
37506,002568024,002568,0
37507,002568030,002568,0
37508,004597069,004597,0
37509,004597078,004597,0
37510,004598010,004598,0
37511,002605007,002605,0
37512,008505045,008505,0
37513,001426099,001426,0
37514,002590007,002590,0
37515,005204005,005204,0
37516,002537061,002537,0
37517,002537092,002537,0
37518,002568031,002568,0
37519,004546002,004546,0
37520,002568034,002568,0
37521,002568035,002568,0
37522,002568036,002568,0
37523,002568037,002568,0
37524,002568038,002568,0
37525,002568039,002568,0
37526,006403001,006403,0
37527,002408001,002408,0
37528,005202021,005202,0
37529,006403008,006403,0
37530,006403027,006403,0
37531,006403036,006403,1
37532,002521042,002521,0
37533,004580025,004580,0
37534,004580027,004580,0
37535,004595023,004595,0
37536,004506079,004506,0
37537,005616038,005616,0
37538,002568041,002568,0
37539,008543024,008543,0
37540,002568042,002568,0
37541,002568045,002568,0
37542,002568046,002568,0
37543,002568056,002568,0
37544,002568057,002568,0
37545,002568058,002568,0
37546,002568059,002568,0
37547,002568060,002568,0
37548,002568061,002568,0
37549,006403045,006403,0
37550,006403065,006403,0
37551,006403086,006403,0
37552,006403062,006403,0
37553,004402016,004402,0
37554,004402028,004402,0
37555,004402030,004402,0
37556,005626034,005626,1
37557,006106008,006106,0
37558,002614038,002614,0
37559,002437040,002437,0
37560,002568062,002568,0
37561,002568063,002568,0
37562,002568064,002568,0
37563,002568065,002568,0
37564,002568066,002568,0
37565,002568067,002568,0
37566,002568068,002568,0
37567,002568070,002568,0
37568,002568077,002568,0
37569,002568081,002568,0
37570,004402036,004402,0
37571,005204019,005204,0
37572,005663011,005663,3
37573,005206019,005206,0
37574,002569087,002569,0
37575,002520007,002520,0
37576,002453001,002453,2
37577,004583016,004583,0
37578,005660077,005660,0
37579,002568082,002568,0
37580,002568083,002568,0
37581,002568084,002568,0
37582,002568085,002568,0
37583,002569001,002569,0
37584,002569003,002569,0
37585,002569004,002569,0
37586,002569005,002569,0
37587,002569006,002569,0
37588,002569008,002569,0
37589,002569009,002569,0
37590,004593015,004593,0
37591,005206027,005206,0
37592,005206028,005206,0
37593,009121069,009121,0
37594,002569002,002569,0
37595,002569010,002569,0
37596,002569011,002569,0
37597,002569012,002569,0
37598,002569013,002569,0
37599,002569014,002569,0
37600,002569015,002569,0
37601,002569017,002569,0
37602,002569019,002569,0
37603,002569020,002569,0
37604,002569021,002569,0
37605,002569025,002569,0
37606,002569026,002569,0
37607,004625030,004625,0
37608,008215011,008215,2
37609,009225012,009225,0
37610,001318022,001318,0
37611,004625059,004625,0
37612,002569027,002569,0
37613,002569028,002569,0
37614,002569037,002569,0
37615,002569038,002569,0
37616,002569039,002569,0
37617,002569040,002569,0
37618,002569041,002569,0
37619,002569042,002569,0
37620,002569043,002569,0
37621,002569044,002569,0
37622,002569045,002569,0
37623,004206053,004206,0
37624,006409011,006409,2
37625,002436041,002436,0
37626,002436042,002436,1
37627,002436054,002436,0
37628,005657036,005657,0
37629,004535018,004535,0
37630,002569046,002569,0
37631,002569047,002569,0
37632,002569048,002569,0
37633,002569049,002569,0
37634,002569050,002569,0
37635,002569060,002569,0
37636,002569061,002569,0
37637,002569062,002569,0
37638,002569063,002569,0
37639,002569064,002569,0
37640,005657021,005657,0
37641,002569066,002569,0
37642,002569067,002569,0
37643,002569068,002569,0
37644,002569069,002569,0
37645,002569070,002569,0
37646,002569071,002569,0
37647,002569079,002569,0
37648,002569081,002569,0
37649,002569082,002569,0
37650,002569085,002569,0
37651,005667026,005667,0
37652,009231044,009231,0
37653,009231079,009231,5
37654,009205055,009205,0
37655,004583011,004583,0
37656,004583064,004583,0
37657,008540002,008540,0
37658,008540032,008540,0
37659,008540024,008540,0
37660,008540043,008540,0
37661,009254058,009254,0
37662,009254061,009254,0
37663,009254063,009254,1
37664,009254099,009254,0
37665,003202032,003202,0
37666,005638011,005638,0
37667,005638012,005638,0
37668,002533001,002533,0
37669,002411053,002411,0
37670,002406035,002406,0
37671,004557019,004557,0
37672,004557040,004557,0
37673,004556081,004556,1
37674,002528048,002528,0
37675,001307008,001307,0
37676,001319034,001319,0
37677,002514030,002514,0
37678,002633008,002633,0
37679,004603035,004603,0
37680,002514048,002514,0
37681,009106050,009106,5
37682,004403002,004403,0
37683,004403003,004403,0
37684,004403038,004403,0
37685,004556082,004556,0
37686,004556083,004556,0
37687,004556086,004556,0
37688,004556087,004556,0
37689,003205011,003205,0
37690,004556091,004556,0
37691,004556092,004556,0
37692,004625041,004625,0
37693,008213030,008213,5
37694,001347044,001347,0
37695,002578014,002578,0
37696,004403057,004403,0
37697,004403069,004403,0
37698,004403056,004403,0
37699,002442076,002442,0
37700,005612040,005612,0
37701,005612042,005612,0
37702,005612043,005612,0
37703,005612044,005612,1
37704,005612045,005612,0
37705,005612047,005612,0
37706,005612048,005612,0
37707,005612049,005612,0
37708,004623078,004623,0
37709,005668072,005668,1
37710,008208017,008208,10
37711,002615002,002615,0
37712,002543062,002543,0
37713,002543063,002543,0
37714,009201095,009201,0
37715,005612050,005612,0
37716,005612051,005612,0
37717,005612052,005612,0
37718,005612053,005612,0
37719,006511003,006511,0
37720,002202063,002202,0
37721,005405019,005405,0
37722,002510054,002510,0
37723,002535080,002535,0
37724,005607068,005607,1
37725,009254068,009254,0
37726,005612054,005612,0
37727,005612055,005612,0
37728,005612061,005612,1
37729,005612063,005612,0
37730,005612064,005612,1
37731,002446024,002446,0
37732,001325020,001325,0
37733,009256064,009256,0
37734,009231063,009231,1
37735,002445031,002445,0
37736,006410043,006410,1
37737,002525093,002525,0
37738,001211016,001211,0
37739,009245025,009245,1
37740,009245042,009245,3
37741,001114002,001114,1
37742,001401013,001401,0
37743,005612075,005612,0
37744,006420041,006420,0
37745,002625074,002625,0
37746,008404006,008404,2
37747,009231054,009231,0
37748,004550070,004550,0
37749,001425078,001425,0
37750,006514046,006514,0
37751,009212011,009212,0
37752,002539010,002539,0
37753,006308029,006308,0
37754,008418009,008418,1
37755,002549026,002549,0
37756,008501052,008501,0
37757,005612078,005612,0
37758,001420007,001420,0
37759,005612081,005612,0
37760,005612085,005612,0
37761,005612099,005612,0
37762,005613002,005613,0
37763,005613030,005613,0
37764,005613043,005613,0
37765,002203001,002203,0
37766,005505013,005505,0
37767,005505036,005505,0
37768,005505046,005505,0
37769,002540034,002540,0
37770,002540037,002540,0
37771,005613045,005613,0
37772,005613047,005613,0
37773,005613066,005613,0
37774,005613052,005613,0
37775,004627021,004627,0
37776,005613053,005613,0
37777,005613054,005613,0
37778,005613056,005613,0
37779,002614037,002614,0
37780,004550005,004550,0
37781,001118034,001118,0
37782,004550036,004550,0
37783,004550037,004550,0
37784,001403028,001403,0
37785,005401038,005401,0
37786,005401052,005401,1
37787,006308013,006308,0
37788,005401064,005401,1
37789,005601004,005601,0
37790,005601012,005601,0
37791,005601016,005601,0
37792,004553072,004553,0
37793,004553073,004553,0
37794,002564019,002564,0
37795,009220042,009220,0
37796,005612060,005612,1
37797,001320020,001320,0
37798,001322012,001322,0
37799,004501029,004501,1
37800,001304049,001304,0
37801,004501032,004501,0
37802,009103004,009103,3
37803,006320058,006320,0
37804,002521067,002521,0
37805,005601017,005601,1
37806,005601019,005601,0
37807,005601020,005601,1
37808,005601021,005601,1
37809,005601022,005601,0
37810,005601024,005601,1
37811,005601025,005601,0
37812,005601028,005601,0
37813,005601029,005601,0
37814,005601031,005601,2
37815,005601032,005601,0
37816,008304001,008304,12
37817,002546083,002546,0
37818,009230014,009230,0
37819,007202058,007202,1
37820,004208013,004208,0
37821,008418006,008418,21
37822,003202023,003202,0
37823,008112001,008112,1
37824,208203084,208203,0
37825,005601036,005601,0
37826,005601037,005601,0
37827,005601040,005601,4
37828,005601042,005601,0
37829,005601043,005601,0
37830,005601044,005601,0
37831,005601045,005601,0
37832,004106020,004106,0
37833,008540039,008540,0
37834,009106062,009106,0
37835,001428073,001428,0
37836,002502034,002502,2
37837,002636011,002636,0
37838,002504036,002504,0
37839,002513019,002513,0
37840,002513042,002513,0
37841,005601047,005601,0
37842,005601048,005601,0
37843,005601049,005601,0
37844,005601050,005601,0
37845,005601053,005601,2
37846,208125060,208125,0
37847,007205002,007205,1
37848,002540032,002540,0
37849,002510097,002510,0
37850,008515047,008515,11
37851,002407001,002407,0
37852,002513069,002513,0
37853,002513057,002513,0
37854,002553006,002553,0
37855,005601054,005601,0
37856,005601060,005601,1
37857,005601066,005601,0
37858,005601076,005601,0
37859,009253004,009253,0
37860,005611002,005611,0
37861,005611003,005611,0
37862,005611013,005611,0
37863,005611036,005611,1
37864,005611040,005611,0
37865,005611041,005611,0
37866,001342073,001342,0
37867,001342083,001342,0
37868,001342099,001342,0
37869,008503022,008503,10
37870,002429072,002429,0
37871,005305010,005305,1
37872,004580089,004580,0
37873,002428015,002428,0
37874,009211022,009211,0
37875,001307004,001307,2
37876,009227030,009227,0
37877,005611045,005611,0
37878,005611046,005611,0
37879,005611052,005611,0
37880,005611063,005611,0
37881,005611080,005611,0
37882,005611084,005611,0
37883,005611086,005611,0
37884,005611087,005611,0
37885,004305007,004305,0
37886,009212049,009212,0
37887,008529031,008529,1
37888,008305001,008305,8
37889,004517065,004517,0
37890,005631005,005631,0
37891,002445029,002445,0
37892,002595030,002595,0
37893,002595082,002595,0
37894,002595095,002595,0
37895,004519002,004519,0
37896,009112025,009112,1
37897,004546023,004546,0
37898,002508026,002508,0
37899,002508061,002508,0
37900,004596003,004596,0
37901,004546080,004546,0
37902,008507014,008507,1
37903,008507019,008507,2
37904,005612015,005612,0
37905,005612018,005612,3
37906,008537061,008537,0
37907,008537070,008537,0
37908,005612021,005612,1
37909,005612025,005612,0
37910,005612026,005612,1
37911,005612030,005612,0
37912,005406012,005406,0
37913,009102004,009102,5
37914,002511050,002511,0
37915,208203050,208203,0
37916,008540006,008540,0
37917,008540010,008540,0
37918,008540018,008540,0
37919,006410005,006410,0
37920,001401020,001401,0
37921,008540019,008540,0
37922,008540021,008540,0
37923,008540038,008540,0
37924,008540048,008540,0
37925,008540067,008540,0
37926,008540068,008540,0
37927,008540050,008540,0
37928,008540053,008540,0
37929,004546084,004546,0
37930,004598002,004598,0
37931,004598039,004598,0
37932,009254045,009254,0
37933,009108044,009108,0
37934,005612032,005612,0
37935,005612034,005612,0
37936,005612035,005612,1
37937,005612037,005612,0
37938,005663017,005663,2
37939,005615026,005615,0
37940,004562068,004562,0
37941,001205016,001205,0
37942,001205017,001205,1
37943,004595080,004595,0
37944,004595082,004595,1
37945,008413018,008413,6
37946,002635010,002635,0
37947,005608012,005608,0
37948,001113054,001113,0
37949,008535046,008535,1
37950,004506080,004506,0
37951,005619031,005619,0
37952,005608013,005608,0
37953,005608014,005608,0
37954,005608015,005608,0
37955,005608016,005608,0
37956,005608017,005608,0
37957,005608018,005608,0
37958,005680028,005680,0
37959,003106004,003106,0
37960,008532004,008532,9
37961,008524023,008524,4
37962,002565052,002565,0
37963,004587023,004587,0
37964,003109026,003109,1
37965,004587021,004587,0
37966,008412031,008412,3
37967,003101001,003101,2
37968,005666015,005666,0
37969,005666094,005666,0
37970,009126027,009126,1
37971,005666099,005666,0
37972,005509041,005509,0
37973,008415021,008415,10
37974,005608003,005608,1
37975,005608005,005608,0
37976,009126028,009126,0
37977,009126058,009126,1
37978,002434012,002434,1
37979,005623005,005623,0
37980,005623017,005623,0
37981,005623044,005623,0
37982,005623061,005623,0
37983,005623064,005623,0
37984,005608019,005608,0
37985,005608020,005608,1
37986,005608021,005608,0
37987,006408002,006408,0
37988,004587029,004587,0
37989,004587039,004587,0
37990,004587060,004587,0
37991,009253003,009253,0
37992,002613059,002613,0
37993,001329002,001329,0
37994,008505079,008505,0
37995,009221025,009221,0
37996,008505083,008505,1
37997,002436030,002436,0
37998,205322023,205322,0
37999,205322022,205322,0
38000,205322021,205322,0
38001,205322020,205322,0
38002,006402072,006402,0
38003,006511008,006511,6
38004,006409087,006409,0
38005,004304038,004304,0
38006,004402003,004402,1
38007,004304042,004304,1
38008,006417030,006417,0
38009,004304035,004304,0
38010,004304046,004304,0
38011,004304052,004304,1
38012,004304055,004304,0
38013,001209016,001209,0
38014,001210006,001210,0
38015,002204005,002204,0
38016,005608011,005608,0
38017,005608006,005608,0
38018,005608007,005608,0
38019,005608008,005608,0
38020,005608009,005608,0
38021,005608010,005608,0
38022,002582019,002582,0
38023,205322025,205322,0
38024,205322026,205322,0
38025,001339036,001339,0
38026,004104044,004104,1
38027,001312008,001312,0
38028,004520018,004520,0
38029,002521049,002521,0
38030,006208029,006208,4
38031,006208045,006208,0
38032,004304058,004304,0
38033,004304059,004304,0
38034,004304062,004304,0
38035,004304063,004304,0
38036,004304064,004304,1
38037,004304065,004304,0
38038,004304066,004304,0
38039,004304068,004304,0
38040,004304071,004304,0
38041,001350008,001350,0
38042,005629033,005629,0
38043,005629034,005629,0
38044,005629035,005629,0
38045,005629036,005629,0
38046,005629037,005629,0
38047,002528056,002528,0
38048,009256072,009256,0
38049,004520049,004520,1
38050,008528002,008528,3
38051,005649019,005649,0
38052,009256051,009256,0
38053,005649027,005649,0
38054,006301061,006301,0
38055,004304074,004304,0
38056,004304080,004304,0
38057,001358001,001358,0
38058,001324060,001324,0
38059,004617010,004617,0
38060,007107013,007107,0
38061,002540035,002540,0
38062,002417025,002417,0
38063,008535076,008535,0
38064,008535080,008535,0
38065,005608022,005608,0
38066,005608023,005608,0
38067,007105016,007105,0
38068,002560063,002560,0
38069,005608024,005608,0
38070,005679064,005679,0
38071,005608025,005608,0
38072,005608026,005608,0
38073,005608027,005608,0
38074,005608028,005608,0
38075,005608029,005608,0
38076,005608030,005608,0
38077,004565020,004565,0
38078,006407004,006407,0
38079,006302054,006302,0
38080,004581004,004581,0
38081,004406041,004406,0
38082,002437004,002437,0
38083,005629038,005629,0
38084,005629039,005629,0
38085,008532010,008532,0
38086,002521009,002521,0
38087,005608031,005608,0
38088,005608032,005608,0
38089,005608033,005608,0
38090,004539085,004539,1
38091,005608040,005608,0
38092,005608035,005608,0
38093,005608037,005608,0
38094,005608038,005608,0
38095,005608039,005608,1
38096,001318008,001318,0
38097,001318068,001318,0
38098,001318067,001318,0
38099,005629040,005629,0
38100,005629041,005629,0
38101,005629042,005629,0
38102,005629049,005629,0
38103,005629050,005629,0
38104,005629043,005629,0
38105,005629044,005629,0
38106,005629046,005629,1
38107,005629047,005629,0
38108,005629048,005629,0
38109,009114001,009114,6
38110,005608050,005608,2
